"FR_DEST","DMS ORIG","SCTG2","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total KTons in 2013","Total Ton-Mile in 2013","Total M$ in 2013","Total Current M$ in 2013","Total KTons in 2014","Total Ton-Mile in 2014","Total M$ in 2014","Total Current M$ in 2014","Total KTons in 2015","Total Ton-Mile in 2015","Total M$ in 2015","Total Current M$ in 2015"
"SE Asia & Oceania","Florida","Meat/seafood","6.1748004763","1.2103000113","33.619502875","3.9087004467","0.5583999538","24.279999798","24.894","5.102300289","0.5171999807","32.510597461","37.3442","5.0250996651","0.5166999727","31.896303888","35.1518"
"SE Asia & Oceania","Florida","Milled grain prods.","4.4839998116","4.0380999678","6.642199935","6.7091001444","6.15090004298","10.800200319","11.061","5.7887998375","2.99390003664","10.459699818","10.7187","5.6511999124","2.91439995538","10.150200005","10.3256"
"SE Asia & Oceania","Florida","Other foodstuffs","35.1913311351275","19.41940072072","55.416847506508","44.9850089660062","22.1892925598","67.314533779547","76.2605","36.8597820632212","15.6204238061","53.511618129415","68.3808","37.1120858942212","15.5113241811","53.630422357415","64.4874"
"SE Asia & Oceania","Florida","Alcoholic beverages","6.552600185","0.9515996267","13.042099203","6.153199306","1.6207001084","11.495399715","11.8837","4.6856000162","1.0535000252","9.594000001","9.9797","4.781200395","1.0793000187","9.78970009","10.2284"
"SE Asia & Oceania","Florida","Tobacco prods.","0.8111000003","0.36710000006","1.880700041","0.42710000006","0.1969","0.7934000046","0.9641","0.3177","0.1441","0.8166000043","1.0476","0.3144","0.1434","0.7979999982","1.0801"
"SE Asia & Oceania","Florida","Building stone","0.0774","0.1265","0.0788","0.0069","0.0195","0.0033","0.0033","0.0196","0.0132","0.0141","0.0143","0.0184","0.0125","0.0127","0.0135"
"SE Asia & Oceania","Florida","Natural sands","0.1368","0.2538","0.041","0.0737","0.0959","0.0375","0.0383","0.072","0.0936","0.0367","0.0395","0.0696","0.09","0.0359","0.0403"
"SE Asia & Oceania","Florida","Gravel","0.2081","0.5123","0.0192","0.008","0.0216","0.0002","0.0002","0.0081","0.022","0.0002","0.0002","0.008","0.022","0.0002","0.0002"
"SE Asia & Oceania","Florida","Nonmetallic minerals","9.6438","3.3983","1.6","11.277","4.293","1.1746","1.197","3.073","1.4512","1.0138","1.0816","2.952","1.3998","0.9782","1.0783"
"SE Asia & Oceania","Florida","Metallic ores","1.0842","0.5383","0.584","0.0197","0.0309","0.0182","0.0162","1.0341","0.5116","0.5062","0.4354","0.9983","0.5055","0.4901","0.3699"
"SE Asia & Oceania","Florida","Coal","0","0","0.0001","0.0001","0","0.0066","0.0065","0","0","0.0001","0.0001","0","0","0.0001","0.0001"
"SE Asia & Oceania","Florida","Gasoline","0.026","0.0089","0.1271","0.0157","0.0137","0.0112","0.0107","0.0392","0.0188","0.1476","0.1343","0","0","0","0"
"SE Asia & Oceania","Florida","Fuel oils","0.0546","0.0649","0.1632","0.1095","0.0917","0.6752","0.6549","0.1024","0.0286","0.5982","0.5453","0.1359","0.0472","0.7453","0.4066"
"SE Asia & Oceania","Florida","Basic chemicals","130.054402859485","7.8275011603466","76.3253040717485","165.504500657657","6.1373005937266","85.0085469921972","93.6598","182.99200037892","5.205100255668","99.2875030288382","98.5479000000001","186.359401177235","5.3721003013734","102.238103982365","89.323"
"SE Asia & Oceania","Florida","Pharmaceuticals","1.05519993986","0.258899952447","12.131099925987","0.699700021495999","0.246500023795","16.055399974965","16.9273","0.850900133402","0.239400167092","16.574000304323","18.5535","0.869600181302","0.245500209942","16.814000233733","20.1188"
"SE Asia & Oceania","Florida","Fertilizers","688.7843","36.1664","326.6566","340.6886","18.3553","161.962","156.6768","487.4992","20.0462","230.3091","218.2478","471.6102","19.3129","222.8052","206.9371"
"SE Asia & Oceania","Florida","Chemical prods.","11.7080018852083","6.29240088053959","82.241110774436","11.421503384987","7.8907007974338","92.808417663279","115.2699","11.3308028933208","9.6686013792041","80.234521801919","102.9108","11.4962026532141","9.5847009287112","81.947915889646","104.5481"
"SE Asia & Oceania","Florida","Plastics/rubber","38.1484669766376","20.5785980434665","131.772174459144","33.3164671206599","20.9381983925054","114.573368661342","190.4597","43.7465145057901","19.6940278077605","148.511159566081","270.1725","43.6676167851788","19.5996286016152","147.786656063545","255.8909"
"SE Asia & Oceania","Florida","Logs","0.5876","0.7486","0.3387","0.6946","1.7787","0.3937","0.4516","0.6577","1.2413","0.4777","0.6499","0.6002","1.1395","0.4404","0.5458"
"SE Asia & Oceania","Florida","Wood prods.","1.0118995535","0.3368999607","0.96959989441","0.20259999798","0.123300003131","0.270500011361","0.2891","1.1383004272","0.31179999045","0.90220004812","1.0181","1.1366003875","0.31160008741","0.89700004299","1.0018"
"SE Asia & Oceania","Florida","Newsprint/paper","18.922600050114","5.4195000262094","18.524600255568","17.883600147638","5.792400077449","19.46090075332","21.9536","14.734900158905","5.29070008336","15.24750081067","17.7488","13.981400153759","5.04470008063","14.47100078425","16.4691"
"SE Asia & Oceania","Florida","Paper articles","0.41320032657","0.23930021766","0.94989967255","0.37079952694","0.3915014954","1.3252011912","1.4731","0.35969957966","0.3570016528","0.9580012534","1.1188","0.36239953804","0.3575012288","0.9637010579","1.1227"
"SE Asia & Oceania","Florida","Printed prods.","0.6","0.4056","2.8482","0.7157","0.9007","3.8718","4.1247","0.6777","0.5643","3.3","3.3337","0.6897","0.5613","3.3038","3.3417"
"SE Asia & Oceania","Florida","Textiles/leather","1.778400037838","0.8641999808338","10.3116003657498","2.167200165167","1.600200409845","16.072197545004","16.88","2.041502415937","1.679499813546","17.910904629966","19.5574","2.034500341851","1.684299789812","17.908404686364","19.4067"
"SE Asia & Oceania","Florida","Nonmetal min. prods.","2.7907013180615","0.9594022803977","27.0385882093304","3.2549010102769","2.06020442031643","33.6519502644274","51.6117000000001","2.1843039002575","0.64240043779086","26.2820121774844","38.4201","2.2138043725206","0.65140054617086","26.804514989757","40.0393"
"SE Asia & Oceania","Florida","Base metals","3.7283325089619","1.44170268251","51.7388482612","2.76460195943","1.15610782019","47.4562256161701","59.5816","3.2477096545","1.21340773065","49.3766997770183","62.6964","3.4723017369","1.3048084035","51.6327167692683","59.7241"
"SE Asia & Oceania","Florida","Articles-base metal","5.7556195986263","2.08279806175613","78.0617647849367","6.3003162568817","3.47160222194648","92.4354365360352","134.5378","6.8457207006105","2.84370346514389","101.097767600572","150.2628","6.9997242913603","2.85739955367285","101.683702255417","151.6115"
"SE Asia & Oceania","Florida","Machinery","8.49440053119999","5.620100057616","230.992510031","6.98730091074999","5.88030010747","231.751802241","238.7315","4.6199000672","4.752000061616","208.240604131","215.7756","4.6804006852","4.745200084416","209.409100396","218.9316"
"SE Asia & Oceania","Florida","Electronics","3.087000527149","2.311900018354","307.806697552974","2.54089958474","2.121400034663","237.057496612158","242.7441","2.8871999636302","2.00049995679","249.754560108958","265.9557","3.0121999283302","2.076299953348","258.832105172358","273.7192"
"SE Asia & Oceania","Florida","Motorized vehicles","3.12600049348316","2.58290008880762","28.7717974707041","3.3487960157185","2.08250007310816","30.2572486507572","32.3233","2.7101986897185","2.23299664205003","32.3804694207665","35.4319","2.7429002434639","2.25249709945003","32.9781770321195","36.6146"
"SE Asia & Oceania","Florida","Transport equip.","12.013700312937","6.0539000091122","322.40909582073","20.5265001188313","11.080100079073","343.09270142193","351.9202","11.8931007382043","4.50419998834681","272.68389343603","288.3406","11.6583009875116","4.43049998834681","271.13519520365","289.7062"
"SE Asia & Oceania","Florida","Precision instruments","1.770700015","1.0407000311","140.903801409","2.066700294","1.20820003017","146.438800513","157.1508","1.8531000213","1.3746999984","130.4864132146","137.671","2.0071996483","1.4588999983","136.8653053318","145.809"
"SE Asia & Oceania","Florida","Furniture","0.233700004","0.111500015","12.422004105","0.387800021","0.48559999","14.496903365","15.2096","0.45850005","0.425599981","20.129204465","21.7981","0.47540008","0.426699989","20.97300004","23.0465"
"SE Asia & Oceania","Florida","Misc. mfg. prods.","1.5200993311386","1.3525002396295","77.0014981411463","1.5145997531773","1.9049000291848","79.5794986680553","81.6400999999999","0.9151999480333","1.2051999901873","56.1721073803073","58.4052","0.9293998409875","1.2161999860443","57.3215004715533","60.0316"
"SE Asia & Oceania","Florida","Waste/scrap","138.099612421662","6.59790203147978","60.1180504305041","226.824400580151","9.3477032144107","91.4584201386391","91.1656000000001","85.0899979698883","3.21810087652992","33.9351964769641","36.6342","84.7626030829241","3.22730074768429","33.7542921261939","26.8742"
"SE Asia & Oceania","Florida","Mixed freight","0.4","0.2237","32.0715","0.5699","0.4299","42.3633","53.0646","0.4569","0.3514","50.6318","63.9212","0.4624","0.3499","51.8587","64.0929"
"SE Asia & Oceania","Georgia","Live animals/fish","3.547","0.4861","3.5882","2.2572","0.256","2.4321","2.5788","0.0854","0.0133","0.3263","0.4035","0.0896","0.0135","0.3221","0.3546"
"SE Asia & Oceania","Georgia","Cereal grains","0.6283","0.0436","0.6247","0.162","0.0189","0.2083","0.187","0.4767","0.0754","0.7256","0.4762","0.4867","0.0771","0.7334","0.4262"
"SE Asia & Oceania","Georgia","Other ag prods.","160.5292","11.208","159.7194","264.9192","12.001","266.0782","273.7279","243.7578","11.1577","241.3823","242.2023","236.2586","10.8385","234.0142","229.074"
"SE Asia & Oceania","Georgia","Animal feed","71.0327","14.2143","69.4088","93.2409","18.9232","91.2371","94.7371","160.9996","27.4428","156.1251","160.4082","159.2984","26.8656","154.5723","150.6378"
"SE Asia & Oceania","Georgia","Meat/seafood","154.0444","16.4534","155.0772","163.4303","14.4185","171.523","175.1395","188.3016","17.5761","194.7654","222.7593","176.4614","17.1352","183.7255","201.67"
"SE Asia & Oceania","Georgia","Milled grain prods.","1.1686","0.1689","2.4896","1.2292","0.1846","2.5898","2.6352","1.2164","0.1911","3.1304","3.184","1.2613","0.1928","3.2202","3.2504"
"SE Asia & Oceania","Georgia","Other foodstuffs","14.77080052743","15.1858023948","28.12430411458","20.12160015885","12.28250258138","40.41460075888","41.5972","26.27790060893","9.88660075647","55.80129994593","59.9236","27.34419963046","9.60080082235","58.21590002462","58.7231"
"SE Asia & Oceania","Georgia","Alcoholic beverages","1.0846","0.2938","2.2028","2.3917","1.5706","4.0817","4.1537","3.9419","1.5553","7.3913","7.581","4.0004","1.5017","7.5605","7.7913"
"SE Asia & Oceania","Georgia","Tobacco prods.","0.856099802","0.277499704","2.94100402","0.557699517","0.160699501","1.5827966","1.8509","0.26269995","0.04620003","0.55050001","0.61","0.24339999","0.04509998","0.50679995","0.5886"
"SE Asia & Oceania","Georgia","Building stone","0.159","0.0027","0.0427","0.0654","0.0162","0.0216","0.0217","0.2593","0.0917","0.0929","0.0957","0.2668","0.0941","0.0956","0.1013"
"SE Asia & Oceania","Georgia","Natural sands","0.8194","0.0333","0.2203","0.0003","0","0.0007","0.0007","0.0004","0","0.0007","0.0008","0.0004","0","0.0007","0.0008"
"SE Asia & Oceania","Georgia","Gravel","1.3975","3.4445","0.3803","0","0","0","0","0","0","0","0","0","0","0","0"
"SE Asia & Oceania","Georgia","Nonmetallic minerals","123.36889983","12.60049951","33.26100003","114.979000036","13.893800046","31.7206","32.8523","109.04290003","11.59310004","29.567300016","31.6109","107.07510002","11.29580004","29.056100016","32.1128"
"SE Asia & Oceania","Georgia","Metallic ores","0.6619","0.2012","0.178","0.0097","0.0029","0.0026","0.0023","1.0698","0.3251","0.2864","0.2463","1.0667","0.3241","0.2856","0.2155"
"SE Asia & Oceania","Georgia","Coal","0.0021","0.0006","0.0018","0","0","0","0","0","0","0","0","0","0","0","0"
"SE Asia & Oceania","Georgia","Gasoline","0.0542","0.0013","0.0479","0","0","0.001","0.001","0","0","0.001","0.001","0","0","0.0004","0.0002"
"SE Asia & Oceania","Georgia","Fuel oils","0.7892","0.0378","0.7033","0.6211","0.7973","2.4083","2.3367","0.847","0.0397","0.7909","0.7212","1.3673","0.0685","1.2881","0.7029"
"SE Asia & Oceania","Georgia","Coal-n.e.c.","47.983643243655","5.402377992463","28.592303430616","29.022918424479","3.267612136702","17.2941831012214","18.001602377478","163.424006929296","18.39955926029","97.380553030518","107.764132122132","159.865890439879","17.99900806646","95.260389208051","80.087739937251"
"SE Asia & Oceania","Georgia","Basic chemicals","15.9333046323258","2.339401433883","63.9156128093894","15.48240416163","2.070301077717","65.3247118727214","70.1760999999999","12.76450365212","1.660801110478","53.575910221943","55.6784","12.74290392255","1.742601207442","52.9098109774529","48.6909"
"SE Asia & Oceania","Georgia","Pharmaceuticals","5.88340386285768","0.6631010317472","28.7874122285956","5.41780365502","0.5439009764483","25.0577115696265","29.4189","5.511303813183","0.5318010187577","25.2646120698295","31.5728","5.652403893561","0.5450010401472","25.7765123245495","34.4291"
"SE Asia & Oceania","Georgia","Fertilizers","0.1833","0.0311","0.7283","0.0127","0.0009","0.2716","0.2754","0.0965","0.0151","0.6289","0.596","0.0917","0.0141","0.5783","0.5373"
"SE Asia & Oceania","Georgia","Chemical prods.","21.7941160291974","4.4612045855006","92.4835495541044","21.3963142144085","5.2716040382312","93.4948440470014","103.5186","29.790720828869","6.69200594640241","136.315964253833","150.0231","31.1898214734719","6.8678061015774","141.529266062871","154.7567"
"SE Asia & Oceania","Georgia","Plastics/rubber","21.0208084798982","8.8341026113556","107.107519301919","30.5494116291352","13.2285036161498","153.779726572573","167.5649","22.8145099778739","7.4432031580056","104.156422765274","117.806","23.270209887008","7.4021030896186","105.975522773528","113.8155"
"SE Asia & Oceania","Georgia","Logs","9.28110300916","1.04730058153","7.46070180105","11.15170211488","2.29380035878","10.5193013636","12.7694","17.8907044233","2.8829007867","16.42190259314","24.1089","18.5789041982","3.08110074641","17.28170244905","22.9174"
"SE Asia & Oceania","Georgia","Wood prods.","22.5814040481","2.0655987584","18.9026046831","26.4103091427","2.4505000702","21.8031013673","27.3512","33.1135120235","2.4899033867","26.6478082734","35.3347","33.4614113172","2.4892031994","26.9478073258","35.2373"
"SE Asia & Oceania","Georgia","Newsprint/paper","249.72656314","24.8016006086","205.161281243","250.482962268","25.9568004421","205.738880278","219.444","279.802600005","16.3242975253","223.224722205","239.9633","274.991589885","15.8813956258","219.319210635","229.7795"
"SE Asia & Oceania","Georgia","Paper articles","5.84951476038","0.891702781818","5.199214624466","8.45520010651","2.121801922916","9.093400010701","10.4225","8.96340228801","2.298302334776","9.55510217396","11.3109","9.18680225252","2.327002327793","9.796702138978","11.5574"
"SE Asia & Oceania","Georgia","Printed prods.","3.6070021577996","0.56030062249024","3.9128021986017","4.7581027945546","0.84010080936195","5.4287029233298","6.0547","1.4908009240739","0.24060026746017","1.7221009671628","1.9316","1.4223009335154","0.23440027043017","1.6471009770942","1.8612"
"SE Asia & Oceania","Georgia","Textiles/leather","62.8110946160743","10.1765525677487","60.4531137948058","68.1496809541685","13.4123484930587","71.3560984784918","95.3517","66.4522814394336","12.3052491122587","65.0219994523458","90.623","66.0371774436016","12.0626480821587","64.2666950781548","88.8196"
"SE Asia & Oceania","Georgia","Nonmetal min. prods.","3.490995734414","0.689799838249","37.82130422359","1.35289797095476","0.307000136298","23.5876589711698","26.2805","5.10459546525","0.975397368819","52.2325863807177","64.3041","5.12469582191","0.959197453707","52.3675914714478","65.8920000000001"
"SE Asia & Oceania","Georgia","Base metals","8.014893901807","0.56150409834","88.7623750475301","3.29349985242","0.27800036343","52.84363435909","54.6241","10.78849495982","0.79840356112","104.470260396467","114.7912","10.65379749502","0.80410430352","102.681378750467","102.6165"
"SE Asia & Oceania","Georgia","Articles-base metal","9.655201351653","9.0898029186705","92.892130041904","8.142198422259","4.1953971275324","86.037747366068","95.2167","6.709398155175","3.9645954101561","76.096018991797","86.1758","7.010497709121","3.9744007997845","77.978425056206","88.1819000000001"
"SE Asia & Oceania","Georgia","Machinery","33.8837337895196","9.41690786905112","885.081046201805","24.9629061988874","5.86263525560615","814.276659987889","911.6622","28.1716533969151","8.67057570652923","745.025989982995","862.7051","28.9419793290763","8.89598353580464","757.911195378946","887.4588"
"SE Asia & Oceania","Georgia","Electronics","12.1195588607847","3.2092039957277","259.129800986347","10.2153944652943","2.67080442199314","259.962487576363","273.1808","11.0379005474477","2.1162015048317","315.478918196127","329.9537","11.5642982374477","2.1427984498317","321.513811329383","334.4058"
